nameOfIssuer	titleOfClass	cusip	value	shrsOrPrnAmt	sshPrnamt	sshPrnamtType	investmentDiscretion	otherManager	votingAuthority	Sole	Shared	None
DYNEX CAP INC	COM NEW	26817Q506	1171		183585	SH	SOLE	18		183585	0	0
DYNEX CAP INC	COM NEW	26817Q506	272		42569	SH	SOLE	19		42569	0	0
DYNEX CAP INC	COM NEW	26817Q506	20864		3270247	SH	SOLE	21		3270247	0	0
DYNEX CAP INC	COM NEW	26817Q506	319		50072	SH	SOLE	26		35244	0	14828
DYNEX CAP INC	COM NEW	26817Q506	46		7287	SH	SOLE	28		7287	0	0
DYNEX CAP INC	COM NEW	26817Q506	80		12556	SH	SOLE	30		12556	0	0
DYNEX CAP INC	COM NEW	26817Q506	33		5200	SH	SOLE	40		5200	0	0
E L F BEAUTY INC	COM	26856L103	233		18296	SH	SOLE	2		820	0	17476
E L F BEAUTY INC	COM	26856L103	5		369	SH	SOLE	7		369	0	0
E L F BEAUTY INC	COM	26856L103	897		70450	SH	SOLE	18		70450	0	0
E L F BEAUTY INC	COM	26856L103	276		21654	SH	SOLE	19		21654	0	0
E L F BEAUTY INC	COM	26856L103	9372		736237	SH	SOLE	21		736237	0	0
E L F BEAUTY INC	COM	26856L103	8298		651819	SH	SOLE	22		625597	0	26222
E L F BEAUTY INC	COM	26856L103	76		5976	SH	SOLE	30		5976	0	0
E TRADE FINANCIAL CORP	COM NEW	269246401	36944		705180	SH	SOLE	2		46325	0	658855
E TRADE FINANCIAL CORP	COM NEW	269246401	4181		79803	SH	SOLE	4		72840	0	6963
E TRADE FINANCIAL CORP	COM NEW	269246401	9689		184941	SH	SOLE	7		184941	0	0
E TRADE FINANCIAL CORP	COM NEW	269246401	112		2144	SH	SOLE	15		2144	0	0
E TRADE FINANCIAL CORP	COM NEW	269246401	0		1	SH	SOLE	17		0	0	1
E TRADE FINANCIAL CORP	COM NEW	269246401	166924		3186172	SH	SOLE	18		2653682	0	532490
E TRADE FINANCIAL CORP	COM NEW	269246401	107680		2055356	SH	SOLE	19		2055356	0	0
E TRADE FINANCIAL CORP	COM NEW	269246401	6605		126074	SH	SOLE	20		0	0	126074
E TRADE FINANCIAL CORP	COM NEW	269246401	332002		6337121	SH	SOLE	21		6337121	0	0
E TRADE FINANCIAL CORP	COM NEW	269246401	345973		6603795	SH	SOLE	22		5909651	0	694144
E TRADE FINANCIAL CORP	COM NEW	269246401	18693		356811	SH	SOLE	23		356811	0	0
E TRADE FINANCIAL CORP	COM NEW	269246401	15286		291767	SH	SOLE	25		266871	0	24896
E TRADE FINANCIAL CORP	COM NEW	269246401	48940		934154	SH	SOLE	26		251620	0	682534
E TRADE FINANCIAL CORP	COM NEW	269246401	2720		51926	SH	SOLE	28		39233	0	12693
E TRADE FINANCIAL CORP	COM NEW	269246401	3254		62113	SH	SOLE	29		9824	0	52289
E TRADE FINANCIAL CORP	COM NEW	269246401	52668		1005303	SH	SOLE	30		1005303	0	0
E TRADE FINANCIAL CORP	COM NEW	269246401	4059		77476	SH	SOLE	31		52778	0	24698
E TRADE FINANCIAL CORP	COM NEW	269246401	67173		1282176	SH	SOLE	34		1282176	0	0
E TRADE FINANCIAL CORP	COM NEW	269246401	12324		235240	SH	SOLE	36		235240	0	0
E TRADE FINANCIAL CORP	COM NEW	269246401	289		5515	SH	SOLE	40		5515	0	0
EAGLE BANCORP INC MD	COM	268948106	1354		26760	SH	SOLE	2		1186	0	25574
EAGLE BANCORP INC MD	COM	268948106	7		148	SH	SOLE	4		148	0	0
EAGLE BANCORP INC MD	COM	268948106	38		749	SH	SOLE	7		749	0	0
EAGLE BANCORP INC MD	COM	268948106	5126		101306	SH	SOLE	18		101306	0	0
EAGLE BANCORP INC MD	COM	268948106	1485		29340	SH	SOLE	19		29340	0	0
EAGLE BANCORP INC MD	COM	268948106	53116		1049718	SH	SOLE	21		1049718	0	0
EAGLE BANCORP INC MD	COM	268948106	46152		912103	SH	SOLE	22		869128	0	42975
EAGLE BANCORP INC MD	COM	268948106	346		6830	SH	SOLE	26		3847	0	2983
EAGLE BANCORP INC MD	COM	268948106	227		4492	SH	SOLE	28		4492	0	0
EAGLE BANCORP INC MD	COM	268948106	385		7612	SH	SOLE	30		7612	0	0
EAGLE BANCORP INC MD	COM	268948106	133		2625	SH	SOLE	34		2625	0	0
EAGLE BANCORP INC MD	COM	268948106	169		3333	SH	SOLE	40		3333	0	0
EAGLE BANCORP MONT INC	COM	26942G100	17		947	SH	SOLE	18		947	0	0
EAGLE BANCORP MONT INC	COM	26942G100	15		850	SH	SOLE	21		850	0	0
EAGLE BULK SHIPPING INC	SHS NEW	Y2187A143	244		43367	SH	SOLE	2		1848	0	41519
EAGLE BULK SHIPPING INC	SHS NEW	Y2187A143	6		1056	SH	SOLE	7		1056	0	0
EAGLE BULK SHIPPING INC	SHS NEW	Y2187A143	925		164566	SH	SOLE	18		164566	0	0
EAGLE BULK SHIPPING INC	SHS NEW	Y2187A143	215		38168	SH	SOLE	19		38168	0	0
EAGLE BULK SHIPPING INC	SHS NEW	Y2187A143	9212		1639196	SH	SOLE	21		1639196	0	0
EAGLE BULK SHIPPING INC	SHS NEW	Y2187A143	2577		458492	SH	SOLE	22		437751	0	20741
EAGLE MATERIALS INC	COM	26969P108	9478		111193	SH	SOLE	2		31264	0	79929
EAGLE MATERIALS INC	COM	26969P108	119		1396	SH	SOLE	4		1396	0	0
EAGLE MATERIALS INC	COM	26969P108	89		1040	SH	SOLE	7		1040	0	0
EAGLE MATERIALS INC	COM	26969P108	12518		146857	SH	SOLE	18		146857	0	0
EAGLE MATERIALS INC	COM	26969P108	711		8339	SH	SOLE	19		8339	0	0
EAGLE MATERIALS INC	COM	26969P108	208596		2447163	SH	SOLE	21		2447163	0	0
EAGLE MATERIALS INC	COM	26969P108	130094		1526207	SH	SOLE	22		1434203	0	92004
EAGLE MATERIALS INC	COM	26969P108	34		403	SH	SOLE	23		403	0	0
EAGLE MATERIALS INC	COM	26969P108	1048		12299	SH	SOLE	26		6534	0	5765
EAGLE MATERIALS INC	COM	26969P108	573		6727	SH	SOLE	28		6727	0	0
EAGLE MATERIALS INC	COM	26969P108	66		770	SH	SOLE	29		770	0	0
EAGLE MATERIALS INC	COM	26969P108	994		11660	SH	SOLE	30		11660	0	0
EAGLE MATERIALS INC	COM	26969P108	177		2079	SH	SOLE	31		1978	0	101
EAGLE MATERIALS INC	COM	26969P108	11		132	SH	SOLE	34		132	0	0
EAGLE MATERIALS INC	COM	26969P108	34		397	SH	SOLE	36		397	0	0
EAGLE MATERIALS INC	COM	26969P108	463		5433	SH	SOLE	40		5433	0	0
EAGLE PHARMACEUTICALS INC	COM	269796108	592		8539	SH	SOLE	2		387	0	8152
EAGLE PHARMACEUTICALS INC	COM	269796108	13		191	SH	SOLE	7		191	0	0
EAGLE PHARMACEUTICALS INC	COM	269796108	3168		45693	SH	SOLE	18		45693	0	0
EAGLE PHARMACEUTICALS INC	COM	269796108	676		9746	SH	SOLE	19		9746	0	0
EAGLE PHARMACEUTICALS INC	COM	269796108	93443		1347807	SH	SOLE	21		1347807	0	0
EAGLE PHARMACEUTICALS INC	COM	269796108	20905		301527	SH	SOLE	22		289226	0	12301
EAGLE PHARMACEUTICALS INC	COM	269796108	49		713	SH	SOLE	26		0	0	713
EAGLE PHARMACEUTICALS INC	COM	269796108	121		1740	SH	SOLE	28		1740	0	0
EAGLE PHARMACEUTICALS INC	COM	269796108	1728		24923	SH	SOLE	30		24923	0	0
EAGLE PHARMACEUTICALS INC	COM	269796108	58		833	SH	SOLE	40		833	0	0
EARTHSTONE ENERGY INC	CL A	27032D304	229		24393	SH	SOLE	2		660	0	23733
EARTHSTONE ENERGY INC	CL A	27032D304	653		69625	SH	SOLE	18		69625	0	0
EARTHSTONE ENERGY INC	CL A	27032D304	124		13248	SH	SOLE	19		13248	0	0
EARTHSTONE ENERGY INC	CL A	27032D304	6536		696789	SH	SOLE	21		696789	0	0
EARTHSTONE ENERGY INC	CL A	27032D304	1937		206455	SH	SOLE	22		200464	0	5991
EAST WEST BANCORP INC	COM	27579R104	23168		383761	SH	SOLE	2		78097	0	305664
EAST WEST BANCORP INC	COM	27579R104	3242		53703	SH	SOLE	4		49880	0	3823
EAST WEST BANCORP INC	COM	27579R104	4005		66347	SH	SOLE	7		37750	0	28597
EAST WEST BANCORP INC	COM	27579R104	29586		490086	SH	SOLE	18		478480	0	11606
EAST WEST BANCORP INC	COM	27579R104	5785		95820	SH	SOLE	19		95820	0	0
EAST WEST BANCORP INC	COM	27579R104	461935		7651739	SH	SOLE	21		7651739	0	0
EAST WEST BANCORP INC	COM	27579R104	295914		4901673	SH	SOLE	22		4579160	0	322513
EAST WEST BANCORP INC	COM	27579R104	10716		177508	SH	SOLE	23		177508	0	0
EAST WEST BANCORP INC	COM	27579R104	394		6530	SH	SOLE	25		6530	0	0
EAST WEST BANCORP INC	COM	27579R104	16175		267929	SH	SOLE	26		102738	0	165191
EAST WEST BANCORP INC	COM	27579R104	1745		28903	SH	SOLE	28		22114	0	6789
EAST WEST BANCORP INC	COM	27579R104	9025		149490	SH	SOLE	29		5726	0	143764
EAST WEST BANCORP INC	COM	27579R104	15145		250877	SH	SOLE	30		250877	0	0
EAST WEST BANCORP INC	COM	27579R104	2593		42950	SH	SOLE	31		27887	0	15063
EAST WEST BANCORP INC	COM	27579R104	20601		341243	SH	SOLE	34		341243	0	0
EAST WEST BANCORP INC	COM	27579R104	1580		26175	SH	SOLE	36		26175	0	0
EAST WEST BANCORP INC	COM	27579R104	175		2905	SH	SOLE	40		2905	0	0
EASTERLY GOVT PPTYS INC	COM	27616P103	1582		81694	SH	SOLE	2		24782	0	56912
EASTERLY GOVT PPTYS INC	COM	27616P103	275		14188	SH	SOLE	4		14188	0	0
EASTERLY GOVT PPTYS INC	COM	27616P103	1934		99859	SH	SOLE	7		99859	0	0
EASTERLY GOVT PPTYS INC	COM	27616P103	51		2651	SH	SOLE	15		2651	0	0
EASTERLY GOVT PPTYS INC	COM	27616P103	5131		264903	SH	SOLE	18		264903	0	0
EASTERLY GOVT PPTYS INC	COM	27616P103	3815		196938	SH	SOLE	19		196938	0	0
EASTERLY GOVT PPTYS INC	COM	27616P103	126883		6550486	SH	SOLE	21		6550486	0	0
EASTERLY GOVT PPTYS INC	COM	27616P103	52665		2718880	SH	SOLE	22		2647472	0	71408
EASTERLY GOVT PPTYS INC	COM	27616P103	1236		63787	SH	SOLE	23		63787	0	0
EASTERLY GOVT PPTYS INC	COM	27616P103	2153		111169	SH	SOLE	25		111169	0	0
EASTERLY GOVT PPTYS INC	COM	27616P103	4933		254683	SH	SOLE	26		0	0	254683
EASTERLY GOVT PPTYS INC	COM	27616P103	156		8060	SH	SOLE	28		8060	0	0
EASTERLY GOVT PPTYS INC	COM	27616P103	858		44305	SH	SOLE	29		21036	0	23269
EASTERLY GOVT PPTYS INC	COM	27616P103	7841		404820	SH	SOLE	30		404820	0	0
EASTERLY GOVT PPTYS INC	COM	27616P103	143		7357	SH	SOLE	40		7357	0	0
EASTERN CO	COM	276317104	145		5090	SH	SOLE	2		203	0	4887
EASTERN CO	COM	276317104	543		19114	SH	SOLE	18		19114	0	0
EASTERN CO	COM	276317104	144		5084	SH	SOLE	19		5084	0	0
EASTERN CO	COM	276317104	5470		192592	SH	SOLE	21		192592	0	0
EASTERN CO	COM	276317104	1405		49467	SH	SOLE	22		47979	0	1488
EASTGROUP PPTY INC	COM	277276101	12118		126732	SH	SOLE	2		17575	0	109157
EASTGROUP PPTY INC	COM	277276101	974		10189	SH	SOLE	4		10189	0	0
EASTGROUP PPTY INC	COM	277276101	5649		59081	SH	SOLE	7		59081	0	0
EASTGROUP PPTY INC	COM	277276101	132		1376	SH	SOLE	15		1376	0	0
EASTGROUP PPTY INC	COM	277276101	14525		151904	SH	SOLE	18		151904	0	0
EASTGROUP PPTY INC	COM	277276101	24685		258161	SH	SOLE	19		258161	0	0
EASTGROUP PPTY INC	COM	277276101	384661		4022811	SH	SOLE	21		4022811	0	0
EASTGROUP PPTY INC	COM	277276101	177615		1857509	SH	SOLE	22		1802757	0	54752
EASTGROUP PPTY INC	COM	277276101	5393		56396	SH	SOLE	23		56396	0	0
EASTGROUP PPTY INC	COM	277276101	6776		70861	SH	SOLE	25		70861	0	0
EASTGROUP PPTY INC	COM	277276101	10058		105187	SH	SOLE	26		3456	0	101731
EASTGROUP PPTY INC	COM	277276101	455		4763	SH	SOLE	28		4763	0	0
EASTGROUP PPTY INC	COM	277276101	2473		25864	SH	SOLE	29		11922	0	13942
EASTGROUP PPTY INC	COM	277276101	22560		235935	SH	SOLE	30		235935	0	0
EASTGROUP PPTY INC	COM	277276101	197		2064	SH	SOLE	34		2064	0	0
EASTGROUP PPTY INC	COM	277276101	354		3697	SH	SOLE	40		3697	0	0
EASTMAN CHEM CO	COM	277432100	38365		400806	SH	SOLE	2		148979	0	251827
EASTMAN CHEM CO	COM	277432100	5807		60667	SH	SOLE	4		56910	0	3757
EASTMAN CHEM CO	COM	277432100	15468		161599	SH	SOLE	7		125036	0	36563
EASTMAN CHEM CO	COM	277432100	3765		39338	SH	SOLE	13		39338	0	0
EASTMAN CHEM CO	COM	277432100	121		1265	SH	SOLE	15		1265	0	0
EASTMAN CHEM CO	COM	277432100	31998		334287	SH	SOLE	18		313892	0	20395
EASTMAN CHEM CO	COM	277432100	26417		275981	SH	SOLE	19		275981	0	0
EASTMAN CHEM CO	COM	277432100	6954		72650	SH	SOLE	20		0	0	72650
EASTMAN CHEM CO	COM	277432100	300436		3138701	SH	SOLE	21		3138701	0	0
EASTMAN CHEM CO	COM	277432100	410434		4287864	SH	SOLE	22		3742961	0	544903
EASTMAN CHEM CO	COM	277432100	18543		193721	SH	SOLE	23		193721	0	0
EASTMAN CHEM CO	COM	277432100	27765		290061	SH	SOLE	25		290061	0	0
EASTMAN CHEM CO	COM	277432100	55582		580668	SH	SOLE	26		147657	0	433011
EASTMAN CHEM CO	COM	277432100	2593		27085	SH	SOLE	28		20348	0	6737
EASTMAN CHEM CO	COM	277432100	4722		49335	SH	SOLE	29		5866	0	43469
EASTMAN CHEM CO	COM	277432100	48019		501660	SH	SOLE	30		501660	0	0
EASTMAN CHEM CO	COM	277432100	5012		52360	SH	SOLE	31		27584	0	24776
EASTMAN CHEM CO	COM	277432100	4529		47314	SH	SOLE	34		47314	0	0
EASTMAN CHEM CO	COM	277432100	13158		137462	SH	SOLE	36		137462	0	0
EASTMAN CHEM CO	COM	277432100	278		2907	SH	SOLE	40		2907	0	0
EASTMAN KODAK CO	COM NEW	277461406	40		12831	SH	SOLE	2		787	0	12044
EASTMAN KODAK CO	COM NEW	277461406	1		400	SH	SOLE	7		400	0	0
EASTMAN KODAK CO	COM NEW	277461406	178		57570	SH	SOLE	18		57570	0	0
EASTMAN KODAK CO	COM NEW	277461406	33		10750	SH	SOLE	19		10750	0	0
EASTMAN KODAK CO	COM NEW	277461406	1858		599482	SH	SOLE	21		599482	0	0
EASTMAN KODAK CO	COM NEW	277461406	1656		534322	SH	SOLE	22		523915	0	10407
EASTSIDE DISTILLING INC	COM PAR	277802302	8		985	SH	SOLE	18		985	0	0
EASTSIDE DISTILLING INC	COM PAR	277802302	87		10642	SH	SOLE	21		10642	0	0
EATON CORP PLC	SHS	G29183103	111830		1289405	SH	SOLE	2		366073	0	923332
EATON CORP PLC	SHS	G29183103	13499		155648	SH	SOLE	4		144110	0	11538
EATON CORP PLC	SHS	G29183103	30718		354175	SH	SOLE	7		345206	0	8969
EATON CORP PLC	SHS	G29183103	1325		15282	SH	SOLE	13		15282	0	0
EATON CORP PLC	SHS	G29183103	307		3536	SH	SOLE	15		3536	0	0
EATON CORP PLC	SHS	G29183103	73044		842197	SH	SOLE	18		789195	0	53002
EATON CORP PLC	SHS	G29183103	13951		160850	SH	SOLE	19		160850	0	0
EATON CORP PLC	SHS	G29183103	17151		197751	SH	SOLE	20		0	0	197751
EATON CORP PLC	SHS	G29183103	861293		9930734	SH	SOLE	21		9930734	0	0
EATON CORP PLC	SHS	G29183103	934165		10770956	SH	SOLE	22		9500551	0	1270405
EATON CORP PLC	SHS	G29183103	48895		563763	SH	SOLE	23		563763	0	0
EATON CORP PLC	SHS	G29183103	38989		449548	SH	SOLE	25		449548	0	0
EATON CORP PLC	SHS	G29183103	156705		1806811	SH	SOLE	26		378845	0	1427966
EATON CORP PLC	SHS	G29183103	7304		84219	SH	SOLE	28		63299	0	20920
EATON CORP PLC	SHS	G29183103	2562		29542	SH	SOLE	29		15076	0	14466
EATON CORP PLC	SHS	G29183103	121086		1396124	SH	SOLE	30		1396124	0	0
EATON CORP PLC	SHS	G29183103	14715		169668	SH	SOLE	31		81786	0	87882
EATON CORP PLC	SHS	G29183103	3971		45785	SH	SOLE	32		45785	0	0
EATON CORP PLC	SHS	G29183103	39632		456955	SH	SOLE	34		456955	0	0
EATON CORP PLC	SHS	G29183103	9014		103928	SH	SOLE	35		103928	0	0
EATON CORP PLC	SHS	G29183103	32983		380292	SH	SOLE	36		380292	0	0
EATON CORP PLC	SHS	G29183103	782		9015	SH	SOLE	40		9015	0	0
EATON VANCE CORP	COM NON VTG	278265103	16296		310050	SH	SOLE	2		65370	0	244680
EATON VANCE CORP	COM NON VTG	278265103	2068		39337	SH	SOLE	4		36139	0	3198
EATON VANCE CORP	COM NON VTG	278265103	6868		130677	SH	SOLE	7		107238	0	23439
EATON VANCE CORP	COM NON VTG	278265103	20087		382181	SH	SOLE	18		372484	0	9697
EATON VANCE CORP	COM NON VTG	278265103	1246		23714	SH	SOLE	19		23714	0	0
EATON VANCE CORP	COM NON VTG	278265103	4268		81193	SH	SOLE	20		0	0	81193
EATON VANCE CORP	COM NON VTG	278265103	328691		6253639	SH	SOLE	21		6253639	0	0
EATON VANCE CORP	COM NON VTG	278265103	209942		3994337	SH	SOLE	22		3724651	0	269686
EATON VANCE CORP	COM NON VTG	278265103	7464		142004	SH	SOLE	23		142004	0	0
EATON VANCE CORP	COM NON VTG	278265103	290		5514	SH	SOLE	25		5514	0	0
EATON VANCE CORP	COM NON VTG	278265103	13027		247856	SH	SOLE	26		106676	0	141180
EATON VANCE CORP	COM NON VTG	278265103	1238		23560	SH	SOLE	28		18078	0	5482
EATON VANCE CORP	COM NON VTG	278265103	1411		26842	SH	SOLE	29		2681	0	24161
EATON VANCE CORP	COM NON VTG	278265103	11857		225591	SH	SOLE	30		225591	0	0
EATON VANCE CORP	COM NON VTG	278265103	1701		32354	SH	SOLE	31		21781	0	10573
EATON VANCE CORP	COM NON VTG	278265103	341		6494	SH	SOLE	34		6494	0	0
EATON VANCE CORP	COM NON VTG	278265103	1730		32909	SH	SOLE	36		32909	0	0
EATON VANCE CORP	COM NON VTG	278265103	123		2334	SH	SOLE	40		2334	0	0
EATON VANCE LTD DUR INCOME F	COM	27828H105	2237		176400	SH	SOLE	2		176400	0	0
EBAY INC	COM	278642103	81607		2471432	SH	SOLE	2		522102	0	1949330
EBAY INC	COM	278642103	11082		335612	SH	SOLE	4		310655	0	24957
EBAY INC	COM	278642103	24417		739471	SH	SOLE	7		739471	0	0
EBAY INC	COM	278642103	293		8886	SH	SOLE	13		8886	0	0
EBAY INC	COM	278642103	329		9956	SH	SOLE	15		9956	0	0
EBAY INC	COM	278642103	25		769	SH	SOLE	17		0	0	769
EBAY INC	COM	278642103	56680		1716547	SH	SOLE	18		1600553	0	115994
EBAY INC	COM	278642103	8865		268473	SH	SOLE	19		268473	0	0
EBAY INC	COM	278642103	11287		341832	SH	SOLE	20		0	0	341832
EBAY INC	COM	278642103	567757		17194325	SH	SOLE	21		17194325	0	0
EBAY INC	COM	278642103	758184		22961355	SH	SOLE	22		20413659	0	2547696
EBAY INC	COM	278642103	40889		1238322	SH	SOLE	23		1238322	0	0
EBAY INC	COM	278642103	30508		923918	SH	SOLE	25		923918	0	0
EBAY INC	COM	278642103	132441		4010931	SH	SOLE	26		793453	0	3217478
EBAY INC	COM	278642103	6024		182427	SH	SOLE	28		138763	0	43664
EBAY INC	COM	278642103	1829		55376	SH	SOLE	29		55376	0	0
EBAY INC	COM	278642103	111546		3378121	SH	SOLE	30		3378121	0	0
EBAY INC	COM	278642103	14687		444798	SH	SOLE	31		200191	0	244607
EBAY INC	COM	278642103	5565		168528	SH	SOLE	32		168528	0	0
EBAY INC	COM	278642103	4288		129870	SH	SOLE	34		129870	0	0
EBAY INC	COM	278642103	27258		825485	SH	SOLE	36		825485	0	0
EBAY INC	COM	278642103	609		18457	SH	SOLE	40		18457	0	0
EBIX INC	COM NEW	278715206	1537		19416	SH	SOLE	2		899	0	18517
EBIX INC	COM NEW	278715206	1		11	SH	SOLE	4		11	0	0
EBIX INC	COM NEW	278715206	42		533	SH	SOLE	7		533	0	0
EBIX INC	COM NEW	278715206	8053		101746	SH	SOLE	18		101746	0	0
EBIX INC	COM NEW	278715206	1754		22155	SH	SOLE	19		22155	0	0
EBIX INC	COM NEW	278715206	199689		2522914	SH	SOLE	21		2522914	0	0
EBIX INC	COM NEW	278715206	52715		666017	SH	SOLE	22		636454	0	29563
EBIX INC	COM NEW	278715206	519		6558	SH	SOLE	26		5236	0	1322
EBIX INC	COM NEW	278715206	224		2829	SH	SOLE	28		2829	0	0
EBIX INC	COM NEW	278715206	4026		50860	SH	SOLE	30		50860	0	0
EBIX INC	COM NEW	278715206	251		3168	SH	SOLE	40		3168	0	0
ECHO GLOBAL LOGISTICS INC	COM	27875T101	891		28796	SH	SOLE	2		6936	0	21860
ECHO GLOBAL LOGISTICS INC	COM	27875T101	18		597	SH	SOLE	7		597	0	0
ECHO GLOBAL LOGISTICS INC	COM	27875T101	3871		125072	SH	SOLE	18		125072	0	0
ECHO GLOBAL LOGISTICS INC	COM	27875T101	2274		73463	SH	SOLE	19		73463	0	0
ECHO GLOBAL LOGISTICS INC	COM	27875T101	94574		3055702	SH	SOLE	21		3055702	0	0
ECHO GLOBAL LOGISTICS INC	COM	27875T101	26607		859662	SH	SOLE	22		820524	0	39138
ECHO GLOBAL LOGISTICS INC	COM	27875T101	941		30388	SH	SOLE	23		30388	0	0
ECHO GLOBAL LOGISTICS INC	COM	27875T101	942		30425	SH	SOLE	26		0	0	30425
ECHO GLOBAL LOGISTICS INC	COM	27875T101	117		3786	SH	SOLE	28		3786	0	0
ECHO GLOBAL LOGISTICS INC	COM	27875T101	73		2366	SH	SOLE	29		0	0	2366
ECHO GLOBAL LOGISTICS INC	COM	27875T101	1913		61806	SH	SOLE	30		61806	0	0
ECHO GLOBAL LOGISTICS INC	COM	27875T101	80		2582	SH	SOLE	40		2582	0	0
ECHOSTAR CORP	CL A	278768106	3713		80068	SH	SOLE	2		3417	0	76651
ECHOSTAR CORP	CL A	278768106	10		211	SH	SOLE	4		211	0	0
ECHOSTAR CORP	CL A	278768106	80		1728	SH	SOLE	7		1728	0	0
ECHOSTAR CORP	CL A	278768106	1092		23546	SH	SOLE	18		23546	0	0
ECHOSTAR CORP	CL A	278768106	422		9091	SH	SOLE	19		9091	0	0
ECHOSTAR CORP	CL A	278768106	33026		712228	SH	SOLE	21		712228	0	0
ECHOSTAR CORP	CL A	278768106	61046		1316491	SH	SOLE	22		1217499	0	98992
ECHOSTAR CORP	CL A	278768106	534		11514	SH	SOLE	26		8033	0	3481
ECHOSTAR CORP	CL A	278768106	308		6646	SH	SOLE	28		6646	0	0
ECHOSTAR CORP	CL A	278768106	509		10987	SH	SOLE	30		10987	0	0
ECHOSTAR CORP	CL A	278768106	49		1063	SH	SOLE	31		1063	0	0
ECHOSTAR CORP	CL A	278768106	160		3443	SH	SOLE	36		3443	0	0
ECHOSTAR CORP	CL A	278768106	226		4869	SH	SOLE	40		4869	0	0
ECLIPSE RES CORP	COM	27890G100	234		196518	SH	SOLE	2		78316	0	118202
ECLIPSE RES CORP	COM	27890G100	1		579	SH	SOLE	7		579	0	0
ECLIPSE RES CORP	COM	27890G100	363		305450	SH	SOLE	18		305450	0	0
ECLIPSE RES CORP	COM	27890G100	285		239133	SH	SOLE	19		239133	0	0
ECLIPSE RES CORP	COM	27890G100	3935		3306461	SH	SOLE	21		3306461	0	0
ECLIPSE RES CORP	COM	27890G100	3067		2577402	SH	SOLE	22		2496370	0	81032
ECLIPSE RES CORP	COM	27890G100	238		200233	SH	SOLE	23		200233	0	0
ECLIPSE RES CORP	COM	27890G100	117		98401	SH	SOLE	26		0	0	98401
ECLIPSE RES CORP	COM	27890G100	21		17342	SH	SOLE	28		17342	0	0
ECLIPSE RES CORP	COM	27890G100	39		32968	SH	SOLE	29		0	0	32968
ECLIPSE RES CORP	COM	27890G100	10		8404	SH	SOLE	30		8404	0	0
ECLIPSE RES CORP	COM	27890G100	7		5559	SH	SOLE	40		5559	0	0
ECO STIM ENERGY SOLUTIONS IN	COM	27888D101	2		5675	SH	SOLE	21		5675	0	0
ECOLAB INC	COM	278865100	104084		663883	SH	SOLE	2		120067	0	543816
ECOLAB INC	COM	278865100	13002		82934	SH	SOLE	4		76083	0	6851
ECOLAB INC	COM	278865100	43039		274521	SH	SOLE	7		208581	0	65940
ECOLAB INC	COM	278865100	965		6154	SH	SOLE	13		6154	0	0
ECOLAB INC	COM	278865100	312		1989	SH	SOLE	15		1989	0	0
ECOLAB INC	COM	278865100	80124		511063	SH	SOLE	18		468415	0	42648
ECOLAB INC	COM	278865100	22839		145673	SH	SOLE	19		145673	0	0
ECOLAB INC	COM	278865100	18558		118371	SH	SOLE	20		0	0	118371
ECOLAB INC	COM	278865100	778156		4963363	SH	SOLE	21		4963363	0	0
ECOLAB INC	COM	278865100	976690		6229686	SH	SOLE	22		5507457	0	722229
ECOLAB INC	COM	278865100	51151		326260	SH	SOLE	23		326260	0	0
ECOLAB INC	COM	278865100	40079		255640	SH	SOLE	25		255640	0	0
ECOLAB INC	COM	278865100	165606		1056296	SH	SOLE	26		215459	0	840837
ECOLAB INC	COM	278865100	7821		49887	SH	SOLE	28		37645	0	12242
ECOLAB INC	COM	278865100	13052		83253	SH	SOLE	29		12531	0	70722
ECOLAB INC	COM	278865100	128707		820941	SH	SOLE	30		820941	0	0
ECOLAB INC	COM	278865100	17222		109846	SH	SOLE	31		58328	0	51518
ECOLAB INC	COM	278865100	2969		18940	SH	SOLE	34		18940	0	0
ECOLAB INC	COM	278865100	40997		261496	SH	SOLE	36		261496	0	0
ECOLAB INC	COM	278865100	820		5228	SH	SOLE	40		5228	0	0
ECOLOGY  ENVIRONMENT INC	CL A	278878103	5		395	SH	SOLE	18		395	0	0
ECOLOGY  ENVIRONMENT INC	CL A	278878103	132		9869	SH	SOLE	21		9869	0	0
ECOPETROL S A	SPONSORED ADS	279158109	2504		92996	SH	SOLE	2		0	0	92996
ECOPETROL S A	SPONSORED ADS	279158109	24102		894975	SH	SOLE	21		894975	0	0
ECOPETROL S A	SPONSORED ADS	279158109	1504		55845	SH	SOLE	26		0	0	55845
ECOPETROL S A	SPONSORED ADS	279158109	182		6755	SH	SOLE	28		6755	0	0
ECOPETROL S A	SPONSORED ADS	279158109	6733		250034	SH	SOLE	30		250034	0	0
ECOPETROL S A	SPONSORED ADS	279158109	666		24727	SH	SOLE	34		24727	0	0
EDGE THERAPEUTICS INC	COM	279870109	3		3437	SH	SOLE	18		3437	0	0
EDGE THERAPEUTICS INC	COM	279870109	44		53153	SH	SOLE	21		53153	0	0
EDGE THERAPEUTICS INC	COM	279870109	232		282746	SH	SOLE	22		282746	0	0
EDGEWATER TECHNOLOGY INC	COM	280358102	11		2235	SH	SOLE	18		2235	0	0
EDGEWATER TECHNOLOGY INC	COM	280358102	204		40554	SH	SOLE	21		40554	0	0
EDGEWELL PERS CARE CO	COM	28035Q102	3519		76122	SH	SOLE	2		23971	0	52151
