nameOfIssuer	titleOfClass	cusip	value	shrsOrPrnAmt	sshPrnamt	sshPrnamtType	investmentDiscretion	otherManager	votingAuthority	Sole	Shared	None
ACADIA HEALTHCARE COMPANY IN	COM	00404A109	6521		253621	SH	SOLE	18		253621	0	0
ACADIA HEALTHCARE COMPANY IN	COM	00404A109	462		17964	SH	SOLE	19		17964	0	0
ACADIA HEALTHCARE COMPANY IN	COM	00404A109	119338		4641680	SH	SOLE	21		4641680	0	0
ACADIA HEALTHCARE COMPANY IN	COM	00404A109	71793		2792432	SH	SOLE	22		2623660	0	168772
ACADIA HEALTHCARE COMPANY IN	COM	00404A109	602		23412	SH	SOLE	26		17610	0	5802
ACADIA HEALTHCARE COMPANY IN	COM	00404A109	291		11327	SH	SOLE	28		11327	0	0
ACADIA HEALTHCARE COMPANY IN	COM	00404A109	225		8734	SH	SOLE	29		0	0	8734
ACADIA HEALTHCARE COMPANY IN	COM	00404A109	1310		50956	SH	SOLE	30		50956	0	0
ACADIA HEALTHCARE COMPANY IN	COM	00404A109	44		1708	SH	SOLE	31		1708	0	0
ACADIA HEALTHCARE COMPANY IN	COM	00404A109	216		8394	SH	SOLE	40		8394	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	2154		133186	SH	SOLE	2		58030	0	75156
ACADIA PHARMACEUTICALS INC	COM	004225108	8		475	SH	SOLE	4		475	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	33		2035	SH	SOLE	7		2035	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	6172		381683	SH	SOLE	18		381683	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	14805		915598	SH	SOLE	19		915598	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	380		23500	SH	SOLE	20		23500	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	79676		4927410	SH	SOLE	21		4927410	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	49638		3069764	SH	SOLE	22		2945470	0	124294
ACADIA PHARMACEUTICALS INC	COM	004225108	244		15103	SH	SOLE	23		15103	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	792		48955	SH	SOLE	26		13422	0	35533
ACADIA PHARMACEUTICALS INC	COM	004225108	210		12969	SH	SOLE	28		12969	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	148		9131	SH	SOLE	29		0	0	9131
ACADIA PHARMACEUTICALS INC	COM	004225108	6944		429459	SH	SOLE	30		429459	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	2514		155497	SH	SOLE	34		155497	0	0
ACADIA PHARMACEUTICALS INC	COM	004225108	141		8701	SH	SOLE	40		8701	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	1965		82715	SH	SOLE	2		2799	0	79916
ACADIA RLTY TR	COM SH BEN INT	004239109	1314		55314	SH	SOLE	4		55314	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	3099		130440	SH	SOLE	7		130440	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	75		3176	SH	SOLE	15		3176	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	9929		417869	SH	SOLE	18		417869	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	6026		253617	SH	SOLE	19		253617	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	217241		9143123	SH	SOLE	21		9143123	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	82539		3473849	SH	SOLE	22		3367584	0	106265
ACADIA RLTY TR	COM SH BEN INT	004239109	66		2765	SH	SOLE	23		2765	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	4079		171670	SH	SOLE	25		171670	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	955		40211	SH	SOLE	26		8271	0	31940
ACADIA RLTY TR	COM SH BEN INT	004239109	253		10643	SH	SOLE	28		10643	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	699		29425	SH	SOLE	29		29425	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	12547		528081	SH	SOLE	30		528081	0	0
ACADIA RLTY TR	COM SH BEN INT	004239109	174		7333	SH	SOLE	40		7333	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	246		21402	SH	SOLE	2		917	0	20485
ACCELERATE DIAGNOSTICS INC	COM	00430H102	6		544	SH	SOLE	7		544	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	934		81189	SH	SOLE	18		81189	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	432		37546	SH	SOLE	19		37546	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	9618		836316	SH	SOLE	21		836316	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	9014		783868	SH	SOLE	22		751350	0	32518
ACCELERATE DIAGNOSTICS INC	COM	00430H102	123		10728	SH	SOLE	26		0	0	10728
ACCELERATE DIAGNOSTICS INC	COM	00430H102	50		4337	SH	SOLE	28		4337	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	87		7528	SH	SOLE	30		7528	0	0
ACCELERATE DIAGNOSTICS INC	COM	00430H102	32		2759	SH	SOLE	40		2759	0	0
ACCELERON PHARMA INC	COM	00434H108	5294		121550	SH	SOLE	2		90219	0	31331
ACCELERON PHARMA INC	COM	00434H108	8		185	SH	SOLE	4		185	0	0
ACCELERON PHARMA INC	COM	00434H108	37		856	SH	SOLE	7		856	0	0
ACCELERON PHARMA INC	COM	00434H108	8529		195844	SH	SOLE	18		195844	0	0
ACCELERON PHARMA INC	COM	00434H108	37832		868695	SH	SOLE	19		868695	0	0
ACCELERON PHARMA INC	COM	00434H108	78064		1792503	SH	SOLE	21		1792503	0	0
ACCELERON PHARMA INC	COM	00434H108	49094		1127291	SH	SOLE	22		1081019	0	46272
ACCELERON PHARMA INC	COM	00434H108	18		421	SH	SOLE	23		421	0	0
ACCELERON PHARMA INC	COM	00434H108	403		9263	SH	SOLE	26		7145	0	2118
ACCELERON PHARMA INC	COM	00434H108	232		5319	SH	SOLE	28		5319	0	0
ACCELERON PHARMA INC	COM	00434H108	454		10418	SH	SOLE	30		10418	0	0
ACCELERON PHARMA INC	COM	00434H108	12761		293020	SH	SOLE	34		293020	0	0
ACCELERON PHARMA INC	COM	00434H108	154		3529	SH	SOLE	40		3529	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	249249		1767595	SH	SOLE	2		260609	0	1506986
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	36169		256499	SH	SOLE	4		239531	0	16968
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	94702		671598	SH	SOLE	7		556456	0	115142
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	2696		19118	SH	SOLE	13		19118	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	816		5790	SH	SOLE	15		5790	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	0		1	SH	SOLE	17		0	0	1
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	203957		1446398	SH	SOLE	18		1368249	0	78149
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	34171		242333	SH	SOLE	19		242333	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	2009601		14251481	SH	SOLE	21		14251481	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	2246689		15932836	SH	SOLE	22		14155390	0	1777446
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	68408		485126	SH	SOLE	23		485126	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	97350		690379	SH	SOLE	25		690379	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	468120		3319763	SH	SOLE	26		649981	0	2669782
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	17225		122153	SH	SOLE	28		88963	0	33190
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	15790		111981	SH	SOLE	29		35144	0	76837
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	369478		2620223	SH	SOLE	30		2620223	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	38236		271158	SH	SOLE	31		158490	0	112668
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	11243		79730	SH	SOLE	34		79730	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	79557		564192	SH	SOLE	36		564192	0	0
ACCENTURE PLC IRELAND	SHS CLASS A	G1151C101	2118		15022	SH	SOLE	40		15022	0	0
ACCESS NATL CORP	COM	004337101	308		14462	SH	SOLE	2		624	0	13838
ACCESS NATL CORP	COM	004337101	5		242	SH	SOLE	7		242	0	0
ACCESS NATL CORP	COM	004337101	1191		55834	SH	SOLE	18		55834	0	0
ACCESS NATL CORP	COM	004337101	491		22998	SH	SOLE	19		22998	0	0
ACCESS NATL CORP	COM	004337101	11740		550411	SH	SOLE	21		550411	0	0
ACCESS NATL CORP	COM	004337101	5234		245372	SH	SOLE	22		231240	0	14132
ACCESS NATL CORP	COM	004337101	87		4073	SH	SOLE	30		4073	0	0
ACCO BRANDS CORP	COM	00081T108	726		107060	SH	SOLE	2		3546	0	103514
ACCO BRANDS CORP	COM	00081T108	6		936	SH	SOLE	4		936	0	0
ACCO BRANDS CORP	COM	00081T108	16		2427	SH	SOLE	7		2427	0	0
ACCO BRANDS CORP	COM	00081T108	2381		351159	SH	SOLE	18		351159	0	0
ACCO BRANDS CORP	COM	00081T108	1049		154776	SH	SOLE	19		154776	0	0
ACCO BRANDS CORP	COM	00081T108	23496		3465528	SH	SOLE	21		3465528	0	0
ACCO BRANDS CORP	COM	00081T108	22234		3279357	SH	SOLE	22		3123935	0	155422
ACCO BRANDS CORP	COM	00081T108	470		69255	SH	SOLE	26		13259	0	55996
ACCO BRANDS CORP	COM	00081T108	103		15221	SH	SOLE	28		15221	0	0
ACCO BRANDS CORP	COM	00081T108	42		6163	SH	SOLE	29		0	0	6163
ACCO BRANDS CORP	COM	00081T108	164		24166	SH	SOLE	30		24166	0	0
ACCO BRANDS CORP	COM	00081T108	88		12948	SH	SOLE	40		12948	0	0
ACCURAY INC	COM	004397105	309		90762	SH	SOLE	2		25930	0	64832
ACCURAY INC	COM	004397105	3		751	SH	SOLE	4		751	0	0
ACCURAY INC	COM	004397105	6		1754	SH	SOLE	7		1754	0	0
ACCURAY INC	COM	004397105	1000		293136	SH	SOLE	18		293136	0	0
ACCURAY INC	COM	004397105	1475		432476	SH	SOLE	19		432476	0	0
ACCURAY INC	COM	004397105	14475		4244764	SH	SOLE	21		4244764	0	0
ACCURAY INC	COM	004397105	9759		2861953	SH	SOLE	22		2757264	0	104689
ACCURAY INC	COM	004397105	343		100452	SH	SOLE	23		100452	0	0
ACCURAY INC	COM	004397105	572		167819	SH	SOLE	26		0	0	167819
ACCURAY INC	COM	004397105	39		11408	SH	SOLE	28		11408	0	0
ACCURAY INC	COM	004397105	188		55127	SH	SOLE	29		0	0	55127
ACCURAY INC	COM	004397105	84		24746	SH	SOLE	30		24746	0	0
ACCURAY INC	COM	004397105	25		7433	SH	SOLE	40		7433	0	0
ACELRX PHARMACEUTICALS INC	COM	00444T100	26		11263	SH	SOLE	18		11263	0	0
ACELRX PHARMACEUTICALS INC	COM	00444T100	2095		906976	SH	SOLE	21		906976	0	0
ACELRX PHARMACEUTICALS INC	COM	00444T100	3261		1411765	SH	SOLE	22		1411765	0	0
ACELRX PHARMACEUTICALS INC	COM	00444T100	4		1732	SH	SOLE	30		1732	0	0
ACER THERAPEUTICS INC	COM	00444P108	13		649	SH	SOLE	18		649	0	0
ACER THERAPEUTICS INC	COM	00444P108	186		9259	SH	SOLE	21		9259	0	0
ACETO CORP	COM	004446100	5		5552	SH	SOLE	18		5552	0	0
ACETO CORP	COM	004446100	73		87089	SH	SOLE	21		87089	0	0
ACETO CORP	COM	004446100	500		595385	SH	SOLE	22		595385	0	0
ACHAOGEN INC	COM	004449104	31		25252	SH	SOLE	2		1385	0	23867
ACHAOGEN INC	COM	004449104	1		831	SH	SOLE	7		831	0	0
ACHAOGEN INC	COM	004449104	133		108107	SH	SOLE	18		108107	0	0
ACHAOGEN INC	COM	004449104	50		40432	SH	SOLE	19		40432	0	0
ACHAOGEN INC	COM	004449104	1285		1044788	SH	SOLE	21		1044788	0	0
ACHAOGEN INC	COM	004449104	1166		948367	SH	SOLE	22		922994	0	25373
ACHIEVE LIFE SCIENCE INC	COM NEW	004468203	2		1893	SH	SOLE	21		1893	0	0
ACHIEVE LIFE SCIENCE INC	COM NEW	004468203	8		6559	SH	SOLE	22		6559	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	245		154277	SH	SOLE	2		22994	0	131283
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	1		441	SH	SOLE	4		441	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	5		3081	SH	SOLE	7		3081	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	747		470059	SH	SOLE	18		470059	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	513		322829	SH	SOLE	19		322829	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	10396		6538123	SH	SOLE	21		6538123	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	6913		4347812	SH	SOLE	22		4197649	0	150163
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	207		130124	SH	SOLE	23		130124	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	117		73681	SH	SOLE	26		0	0	73681
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	25		15613	SH	SOLE	28		15613	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	50		31155	SH	SOLE	30		31155	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	7		4400	SH	SOLE	34		4400	0	0
ACHILLION PHARMACEUTICALS IN	COM	00448Q201	15		9582	SH	SOLE	40		9582	0	0
ACI WORLDWIDE INC	COM	004498101	4233		152991	SH	SOLE	2		61938	0	91053
ACI WORLDWIDE INC	COM	004498101	12		423	SH	SOLE	4		423	0	0
ACI WORLDWIDE INC	COM	004498101	57		2052	SH	SOLE	7		2052	0	0
ACI WORLDWIDE INC	COM	004498101	17981		649850	SH	SOLE	18		649850	0	0
ACI WORLDWIDE INC	COM	004498101	8547		308898	SH	SOLE	19		308898	0	0
ACI WORLDWIDE INC	COM	004498101	234514		8475385	SH	SOLE	21		8475385	0	0
ACI WORLDWIDE INC	COM	004498101	113061		4086060	SH	SOLE	22		3935265	0	150795
ACI WORLDWIDE INC	COM	004498101	906		32760	SH	SOLE	23		32760	0	0
ACI WORLDWIDE INC	COM	004498101	1503		54305	SH	SOLE	26		23397	0	30908
ACI WORLDWIDE INC	COM	004498101	426		15389	SH	SOLE	28		15389	0	0
ACI WORLDWIDE INC	COM	004498101	427		15441	SH	SOLE	29		0	0	15441
ACI WORLDWIDE INC	COM	004498101	820		29645	SH	SOLE	30		29645	0	0
ACI WORLDWIDE INC	COM	004498101	346		12513	SH	SOLE	40		12513	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	164		22232	SH	SOLE	2		988	0	21244
ACLARIS THERAPEUTICS INC	COM	00461U105	5		701	SH	SOLE	7		701	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	870		117730	SH	SOLE	18		117730	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	381		51527	SH	SOLE	19		51527	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	14723		1992262	SH	SOLE	21		1992262	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	10436		1412145	SH	SOLE	22		1257141	0	155004
ACLARIS THERAPEUTICS INC	COM	00461U105	68		9248	SH	SOLE	26		0	0	9248
ACLARIS THERAPEUTICS INC	COM	00461U105	28		3752	SH	SOLE	28		3752	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	62		8323	SH	SOLE	30		8323	0	0
ACLARIS THERAPEUTICS INC	COM	00461U105	22		2915	SH	SOLE	40		2915	0	0
ACM RESEARCH INC	COM CL A	00108J109	70		6406	SH	SOLE	2		237	0	6169
ACM RESEARCH INC	COM CL A	00108J109	290		26685	SH	SOLE	18		26685	0	0
ACM RESEARCH INC	COM CL A	00108J109	140		12883	SH	SOLE	19		12883	0	0
ACM RESEARCH INC	COM CL A	00108J109	3104		285251	SH	SOLE	21		285251	0	0
ACM RESEARCH INC	COM CL A	00108J109	863		79337	SH	SOLE	22		74628	0	4709
ACME UTD CORP	COM	004816104	7		470	SH	SOLE	18		470	0	0
ACME UTD CORP	COM	004816104	11		740	SH	SOLE	21		740	0	0
ACNB CORP	COM	000868109	275		6995	SH	SOLE	2		203	0	6792
ACNB CORP	COM	000868109	971		24747	SH	SOLE	18		24747	0	0
ACNB CORP	COM	000868109	394		10044	SH	SOLE	19		10044	0	0
ACNB CORP	COM	000868109	9597		244506	SH	SOLE	21		244506	0	0
ACNB CORP	COM	000868109	2457		62609	SH	SOLE	22		57656	0	4953
ACORDA THERAPEUTICS INC	COM	00484M106	771		49474	SH	SOLE	2		7711	0	41763
ACORDA THERAPEUTICS INC	COM	00484M106	4		242	SH	SOLE	4		242	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	14		893	SH	SOLE	7		893	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	3385		217294	SH	SOLE	18		217294	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	1895		121612	SH	SOLE	19		121612	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	75585		4851409	SH	SOLE	21		4851409	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	19857		1274522	SH	SOLE	22		1222747	0	51775
ACORDA THERAPEUTICS INC	COM	00484M106	284		18207	SH	SOLE	23		18207	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	619		39720	SH	SOLE	26		5154	0	34566
ACORDA THERAPEUTICS INC	COM	00484M106	67		4315	SH	SOLE	28		4315	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	111		7141	SH	SOLE	29		0	0	7141
ACORDA THERAPEUTICS INC	COM	00484M106	1238		79457	SH	SOLE	30		79457	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	40		2565	SH	SOLE	34		2565	0	0
ACORDA THERAPEUTICS INC	COM	00484M106	78		4995	SH	SOLE	40		4995	0	0
ACORDA THERAPEUTICS INC	NOTE 1.750% 6/1	00484MAA4	687		830000	PRN	SOLE	21		830000	0	0
ACTINIUM PHARMACEUTICALS INC	COM	00507W107	8		21450	SH	SOLE	21		21450	0	0
ACTINIUM PHARMACEUTICALS INC	COM	00507W107	175		451064	SH	SOLE	22		451064	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	89012		1911352	SH	SOLE	2		130222	0	1781130
ACTIVISION BLIZZARD INC	COM	00507V109	11205		240601	SH	SOLE	4		221520	0	19081
ACTIVISION BLIZZARD INC	COM	00507V109	27892		598930	SH	SOLE	7		598930	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	862		18508	SH	SOLE	13		18508	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	336		7206	SH	SOLE	15		7206	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	5		109	SH	SOLE	17		0	0	109
ACTIVISION BLIZZARD INC	COM	00507V109	127844		2745199	SH	SOLE	18		2328738	0	416461
ACTIVISION BLIZZARD INC	COM	00507V109	62546		1343054	SH	SOLE	19		1343054	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	686363		14738307	SH	SOLE	21		14738307	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	862735		18525555	SH	SOLE	22		16594626	0	1930929
ACTIVISION BLIZZARD INC	COM	00507V109	23736		509684	SH	SOLE	23		509684	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	31566		677829	SH	SOLE	25		677829	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	189060		4059691	SH	SOLE	26		764126	0	3295565
ACTIVISION BLIZZARD INC	COM	00507V109	6506		139703	SH	SOLE	28		102294	0	37409
ACTIVISION BLIZZARD INC	COM	00507V109	2498		53633	SH	SOLE	29		25708	0	27925
ACTIVISION BLIZZARD INC	COM	00507V109	123837		2659153	SH	SOLE	30		2659153	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	13261		284754	SH	SOLE	31		151420	0	133334
ACTIVISION BLIZZARD INC	COM	00507V109	5042		108260	SH	SOLE	32		108260	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	16289		349770	SH	SOLE	34		349770	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	26813		575764	SH	SOLE	36		575764	0	0
ACTIVISION BLIZZARD INC	COM	00507V109	761		16335	SH	SOLE	40		16335	0	0
ACTUANT CORP	CL A NEW	00508X203	1202		57286	SH	SOLE	2		2087	0	55199
ACTUANT CORP	CL A NEW	00508X203	10		454	SH	SOLE	4		454	0	0
ACTUANT CORP	CL A NEW	00508X203	28		1342	SH	SOLE	7		1342	0	0
ACTUANT CORP	CL A NEW	00508X203	6493		309355	SH	SOLE	18		309355	0	0
ACTUANT CORP	CL A NEW	00508X203	1880		89570	SH	SOLE	19		89570	0	0
ACTUANT CORP	CL A NEW	00508X203	135465		6453774	SH	SOLE	21		6453774	0	0
ACTUANT CORP	CL A NEW	00508X203	38406		1829719	SH	SOLE	22		1747387	0	82332
ACTUANT CORP	CL A NEW	00508X203	207		9865	SH	SOLE	26		5700	0	4165
ACTUANT CORP	CL A NEW	00508X203	172		8204	SH	SOLE	28		8204	0	0
ACTUANT CORP	CL A NEW	00508X203	2556		121757	SH	SOLE	30		121757	0	0
ACTUANT CORP	CL A NEW	00508X203	129		6153	SH	SOLE	40		6153	0	0
ACUITY BRANDS INC	COM	00508Y102	12902		112242	SH	SOLE	2		21887	0	90355
ACUITY BRANDS INC	COM	00508Y102	1684		14652	SH	SOLE	4		13570	0	1082
ACUITY BRANDS INC	COM	00508Y102	752		6545	SH	SOLE	7		6545	0	0
ACUITY BRANDS INC	COM	00508Y102	100		872	SH	SOLE	13		872	0	0
ACUITY BRANDS INC	COM	00508Y102	33		285	SH	SOLE	15		285	0	0
ACUITY BRANDS INC	COM	00508Y102	13739		119520	SH	SOLE	18		116164	0	3356
ACUITY BRANDS INC	COM	00508Y102	1000		8697	SH	SOLE	19		8697	0	0
ACUITY BRANDS INC	COM	00508Y102	223429		1943707	SH	SOLE	21		1943707	0	0
ACUITY BRANDS INC	COM	00508Y102	158497		1378832	SH	SOLE	22		1297153	0	81679
ACUITY BRANDS INC	COM	00508Y102	3203		27866	SH	SOLE	23		27866	0	0
ACUITY BRANDS INC	COM	00508Y102	4343		37782	SH	SOLE	25		37782	0	0
ACUITY BRANDS INC	COM	00508Y102	21125		183775	SH	SOLE	26		59850	0	123925
ACUITY BRANDS INC	COM	00508Y102	922		8017	SH	SOLE	28		5865	0	2152
ACUITY BRANDS INC	COM	00508Y102	1101		9575	SH	SOLE	29		1350	0	8225
ACUITY BRANDS INC	COM	00508Y102	8149		70890	SH	SOLE	30		70890	0	0
ACUITY BRANDS INC	COM	00508Y102	1847		16064	SH	SOLE	31		8660	0	7404
ACUITY BRANDS INC	COM	00508Y102	21668		188497	SH	SOLE	34		188497	0	0
ACUITY BRANDS INC	COM	00508Y102	3337		29034	SH	SOLE	36		29034	0	0
ACUITY BRANDS INC	COM	00508Y102	97		845	SH	SOLE	40		845	0	0
ACUSHNET HOLDINGS CORP	COM	005098108	787		37329	SH	SOLE	2		1025	0	36304
ACUSHNET HOLDINGS CORP	COM	005098108	14		672	SH	SOLE	7		672	0	0
ACUSHNET HOLDINGS CORP	COM	005098108	2484		117888	SH	SOLE	18		117888	0	0
ACUSHNET HOLDINGS CORP	COM	005098108	1077		51107	SH	SOLE	19		51107	0	0
ACUSHNET HOLDINGS CORP	COM	005098108	25006		1186785	SH	SOLE	21		1186785	0	0
ACUSHNET HOLDINGS CORP	COM	005098108	21411		1016202	SH	SOLE	22		973516	0	42686
ACUSHNET HOLDINGS CORP	COM	005098108	355		16852	SH	SOLE	26		0	0	16852
ACUSHNET HOLDINGS CORP	COM	005098108	183		8677	SH	SOLE	30		8677	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	191		22317	SH	SOLE	2		3796	0	18521
ADAMAS PHARMACEUTICALS INC	COM	00548A106	5		550	SH	SOLE	7		550	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	640		74975	SH	SOLE	18		74975	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	714		83590	SH	SOLE	19		83590	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	9386		1099023	SH	SOLE	21		1099023	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	6298		737526	SH	SOLE	22		653771	0	83755
ADAMAS PHARMACEUTICALS INC	COM	00548A106	92		10752	SH	SOLE	23		10752	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	191		22393	SH	SOLE	26		0	0	22393
ADAMAS PHARMACEUTICALS INC	COM	00548A106	24		2847	SH	SOLE	28		2847	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	26		3041	SH	SOLE	29		0	0	3041
ADAMAS PHARMACEUTICALS INC	COM	00548A106	36		4176	SH	SOLE	30		4176	0	0
ADAMAS PHARMACEUTICALS INC	COM	00548A106	30		3568	SH	SOLE	40		3568	0	0
ADAMIS PHARMACEUTICALS CORP	COM NEW	00547W208	20		8709	SH	SOLE	18		8709	0	0
ADAMIS PHARMACEUTICALS CORP	COM NEW	00547W208	274		121733	SH	SOLE	21		121733	0	0
ADAMIS PHARMACEUTICALS CORP	COM NEW	00547W208	1875		833422	SH	SOLE	22		833422	0	0
ADAMS RES  ENERGY INC	COM NEW	006351308	117		3023	SH	SOLE	2		55	0	2968
ADAMS RES  ENERGY INC	COM NEW	006351308	274		7078	SH	SOLE	18		7078	0	0
ADAMS RES  ENERGY INC	COM NEW	006351308	111		2877	SH	SOLE	19		2877	0	0
ADAMS RES  ENERGY INC	COM NEW	006351308	2950		76207	SH	SOLE	21		76207	0	0
ADAMS RES  ENERGY INC	COM NEW	006351308	3473		89719	SH	SOLE	22		88599	0	1120
ADAPTIMMUNE THERAPEUTICS PLC	SPONDS ADR	00653A107	4912		854264	SH	SOLE	21		854264	0	0
ADAPTIMMUNE THERAPEUTICS PLC	SPONDS ADR	00653A107	12		2151	SH	SOLE	30		2151	0	0
ADDUS HOMECARE CORP	COM	006739106	515		7593	SH	SOLE	2		367	0	7226
ADDUS HOMECARE CORP	COM	006739106	11		165	SH	SOLE	7		165	0	0
ADDUS HOMECARE CORP	COM	006739106	3446		50767	SH	SOLE	18		50767	0	0
ADDUS HOMECARE CORP	COM	006739106	956		14084	SH	SOLE	19		14084	0	0
ADDUS HOMECARE CORP	COM	006739106	78399		1154963	SH	SOLE	21		1154963	0	0
ADDUS HOMECARE CORP	COM	006739106	18671		275054	SH	SOLE	22		264358	0	10696
ADDUS HOMECARE CORP	COM	006739106	1304		19215	SH	SOLE	30		19215	0	0
ADDVANTAGE TECHNOLOGIES GP I	COM NEW	006743306	7		4557	SH	SOLE	21		4557	0	0
ADECOAGRO S A	COM	L00849106	833		119743	SH	SOLE	7		119743	0	0
ADECOAGRO S A	COM	L00849106	3131		449798	SH	SOLE	21		449798	0	0
ADECOAGRO S A	COM	L00849106	0		2	SH	SOLE	22		2	0	0
ADESTO TECHNOLOGIES CORP	COM	00687D101	86		19452	SH	SOLE	2		839	0	18613
ADESTO TECHNOLOGIES CORP	COM	00687D101	3		674	SH	SOLE	7		674	0	0
ADESTO TECHNOLOGIES CORP	COM	00687D101	380		86466	SH	SOLE	18		86466	0	0
ADESTO TECHNOLOGIES CORP	COM	00687D101	150		34067	SH	SOLE	19		34067	0	0
ADESTO TECHNOLOGIES CORP	COM	00687D101	3305		751183	SH	SOLE	21		751183	0	0
